Data,Header,LogDistance,LogTime,LogLatitude,LogLongitude,LogOrigin,LogLatitude2,LogLongitude2,LogOrigin2,LogValidity,LogBottomDepth,SampleChannelDepthUpper,SampleChannelDepthLower,SamplePingAxisInterval,SamplePingAxisIntervalType,SamplePingAxisIntervalUnit,SampleSvThreshold,InstrumentID,CalibrationID,DataAcquisitionID,DataProcessingID,SamplePingAxisIntervalOrigin,DataSaCategory,EchoTypeID,DataType,DataUnit,DataValue,CruiseLocalID
Data,Record,602.9,2021-07-12T11:20,59.65733,-0.5090267,end,,,,V,136.50703,12,136.50703,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,448.49945,0921S
Data,Record,603.9,2021-07-12T11:26,59.65728,-0.4762034,end,,,,V,138.8689,12,138.8689,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,554.93054,0921S
Data,Record,604.9,2021-07-12T11:31,59.657276,-0.44335303,end,,,,V,128.96661,12,128.96661,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,336.42874,0921S
Data,Record,605.9,2021-07-12T11:37,59.657413,-0.4107455,end,,,,V,130.02715,12,130.02715,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,138.31587,0921S
Data,Record,606.9,2021-07-12T11:42,59.657574,-0.377963,end,,,,V,129.43594,12,129.43594,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,665.32263,0921S
Data,Record,607.9,2021-07-12T11:48,59.65771,-0.3452083,end,,,,V,125.10146,12,125.10146,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,385.68408,0921S
Data,Record,608.9,2021-07-12T11:54,59.657616,-0.3123753,end,,,,V,137.16824,12,137.16824,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,477.67603,0921S
Data,Record,609.9,2021-07-12T12:00,59.65755,-0.27955633,end,,,,V,137.88141,12,137.88141,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,458.45596,0921S
Data,Record,610.9,2021-07-12T12:05,59.657406,-0.24677667,end,,,,V,135.89949,12,135.89949,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,351.7225,0921S
Data,Record,611.9,2021-07-12T12:11,59.65732,-0.21407986,end,,,,V,130.49814,12,130.49814,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,110.51854,0921S
Data,Record,612.9,2021-07-12T12:17,59.657078,-0.18126655,end,,,,V,135.8762,12,135.8762,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,55.178123,0921S
Data,Record,613.9,2021-07-12T12:22,59.656715,-0.14850453,end,,,,V,140.38606,12,140.38606,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,180.13542,0921S
Data,Record,614.9,2021-07-12T12:28,59.656258,-0.11579145,end,,,,V,139.96362,12,139.96362,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,7.891446,0921S
Data,Record,615.9,2021-07-12T12:34,59.65594,-0.08301441,end,,,,V,141.1857,12,141.1857,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,102.95797,0921S
Data,Record,616.9,2021-07-12T12:40,59.655827,-0.05024021,end,,,,V,140.83188,12,140.83188,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,617.9,2021-07-12T12:45,59.65595,-0.01741669,end,,,,V,140.87863,12,140.87863,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,69.9579,0921S
Data,Record,618.9,2021-07-12T12:51,59.656143,0.0152636,end,,,,V,138.99594,12,138.99594,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,234.0206,0921S
Data,Record,619.9,2021-07-12T12:57,59.656334,0.04800375,end,,,,V,138.45528,12,138.45528,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,9.982035,0921S
Data,Record,620.9,2021-07-12T13:03,59.656624,0.08079483,end,,,,V,136.83778,12,136.83778,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,473.73944,0921S
Data,Record,621.9,2021-07-12T13:08,59.656868,0.11365044,end,,,,V,130.28143,12,130.28143,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,622.9,2021-07-12T13:14,59.657166,0.14635716,end,,,,V,135.02127,12,135.02127,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,623.8,2021-07-12T13:20,59.657295,0.1791204,end,,,,V,133.86383,12,133.86383,0.9,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,28.26276,0921S
Data,Record,624.4,2021-07-12T15:33,59.657322,0.19391301,end,,,,V,133.18901,12,133.18901,0.6,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,33.9702,0921S
Data,Record,625.4,2021-07-12T15:39,59.657295,0.22668125,end,,,,V,132.90596,12,132.90596,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,2841.7244,0921S
Data,Record,626.4,2021-07-12T15:44,59.657322,0.25949794,end,,,,V,126.04322,12,126.04322,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1751.7233,0921S
Data,Record,627.4,2021-07-12T15:50,59.657524,0.29217067,end,,,,V,124.19777,12,124.19777,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1939.5359,0921S
Data,Record,628.4,2021-07-12T15:56,59.65765,0.32499167,end,,,,V,126.544205,12,126.544205,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1565.7269,0921S
Data,Record,629.4,2021-07-12T16:02,59.657608,0.35781094,end,,,,V,132.30531,12,132.30531,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1973.7034,0921S
Data,Record,630.4,2021-07-12T16:07,59.657505,0.3904951,end,,,,V,133.11848,12,133.11848,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1026.463,0921S
Data,Record,631.4,2021-07-12T16:13,59.65765,0.4232693,end,,,,V,133.28229,12,133.28229,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1265.3885,0921S
Data,Record,632.4,2021-07-12T16:19,59.657738,0.4559712,end,,,,V,133.73634,12,133.73634,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,254.96515,0921S
Data,Record,633.4,2021-07-12T16:24,59.65756,0.48877925,end,,,,V,131.38132,12,131.38132,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,411.03378,0921S
Data,Record,634.4,2021-07-12T16:30,59.657345,0.52165115,end,,,,V,130.3446,12,130.3446,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,253.22699,0921S
Data,Record,635.4,2021-07-12T16:36,59.657043,0.55437136,end,,,,V,129.03654,12,129.03654,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,992.2372,0921S
Data,Record,636.4,2021-07-12T16:41,59.656998,0.5871278,end,,,,V,127.887,12,127.887,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,157.62663,0921S
Data,Record,636.7,2021-07-12T16:51,59.65643,0.60797256,end,,,,V,128.02676,12,128.02676,0.3,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,637.3,2021-07-12T17:56,59.657352,0.62293744,end,,,,V,127.73671,12,127.73671,0.6,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,70.46916,0921S
Data,Record,638.3,2021-07-12T18:02,59.657413,0.65578896,end,,,,V,126.86336,12,126.86336,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,639.3,2021-07-12T18:08,59.657333,0.6885738,end,,,,V,125.68385,12,125.68385,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,63.834484,0921S
Data,Record,640.3,2021-07-12T18:13,59.65727,0.7212685,end,,,,V,124.81046,12,124.81046,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,130.47144,0921S
Data,Record,641.3,2021-07-12T18:19,59.657234,0.754058,end,,,,V,123.382126,12,123.382126,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,21.986053,0921S
Data,Record,642.3,2021-07-12T18:25,59.65725,0.7869135,end,,,,V,123.157555,12,123.157555,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,643.3,2021-07-12T18:30,59.657326,0.8197236,end,,,,V,122.30291,12,122.30291,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,32.302563,0921S
Data,Record,644.3,2021-07-12T18:36,59.657394,0.8524184,end,,,,V,124.768196,12,124.768196,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,33.148518,0921S
Data,Record,645.3,2021-07-12T18:42,59.657383,0.8852074,end,,,,V,119.84268,12,119.84268,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,646.3,2021-07-12T18:47,59.65718,0.9180859,end,,,,V,118.95542,12,118.95542,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,647.3,2021-07-12T18:53,59.657036,0.95086414,end,,,,V,119.37746,12,119.37746,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,648.3,2021-07-12T18:59,59.65694,0.98367625,end,,,,V,119.425964,12,119.425964,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,12.793847,0921S
Data,Record,649.3,2021-07-12T19:05,59.656906,1.0165749,end,,,,V,118.537,12,118.537,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,650.3,2021-07-12T19:10,59.656845,1.0494021,end,,,,V,117.65918,12,117.65918,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,28.379436,0921S
Data,Record,651.3,2021-07-12T19:16,59.656727,1.0821488,end,,,,V,116.13465,12,116.13465,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,870.5447,0921S
Data,Record,652.3,2021-07-12T19:22,59.656837,1.1149563,end,,,,V,115.49761,12,115.49761,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,90.96494,0921S
Data,Record,653.3,2021-07-12T19:27,59.65706,1.1477127,end,,,,V,112.88312,12,112.88312,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,654.3,2021-07-12T19:33,59.65716,1.1804718,end,,,,V,110.69677,12,110.69677,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,24.010405,0921S
Data,Record,655.3,2021-07-12T19:38,59.657253,1.2132722,end,,,,V,108.53389,12,108.53389,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,26.619986,0921S
Data,Record,656.3,2021-07-12T19:44,59.657307,1.246173,end,,,,V,108.98323,12,108.98323,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,67.53869,0921S
Data,Record,657.3,2021-07-12T19:50,59.657543,1.2789239,end,,,,V,110.24081,12,110.24081,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,658.3,2021-07-12T19:55,59.65777,1.3117284,end,,,,V,110.48755,12,110.48755,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,659.3,2021-07-12T20:01,59.65785,1.3443495,end,,,,V,112.438385,12,112.438385,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,660.3,2021-07-12T20:07,59.657726,1.3770868,end,,,,V,111.64004,12,111.64004,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,37.736427,0921S
Data,Record,661.3,2021-07-12T20:12,59.657524,1.4099989,end,,,,V,110.522865,12,110.522865,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,32.32301,0921S
Data,Record,662.3,2021-07-12T20:18,59.657345,1.442714,end,,,,V,112.2308,12,112.2308,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,21.448202,0921S
Data,Record,663.3,2021-07-12T20:24,59.657234,1.4754138,end,,,,V,112.91819,12,112.91819,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,664.3,2021-07-12T20:30,59.657013,1.5082252,end,,,,V,116.03152,12,116.03152,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,665.3,2021-07-12T20:35,59.656906,1.5409907,end,,,,V,120.2225,12,120.2225,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,666.3,2021-07-12T20:41,59.656837,1.5737392,end,,,,V,122.38233,12,122.38233,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,667.3,2021-07-12T20:47,59.656822,1.6063422,end,,,,V,123.41517,12,123.41517,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,104.82789,0921S
Data,Record,668.3,2021-07-12T20:53,59.65665,1.6391635,end,,,,V,124.46952,12,124.46952,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,37.27926,0921S
Data,Record,669.3,2021-07-12T20:59,59.656433,1.6719228,end,,,,V,124.57892,12,124.57892,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,25.422546,0921S
Data,Record,670.3,2021-07-12T21:04,59.656246,1.7046943,end,,,,V,124.73265,12,124.73265,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,671.3,2021-07-12T21:10,59.65605,1.7375441,end,,,,V,124.25601,12,124.25601,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,183.77222,0921S
Data,Record,672.3,2021-07-12T21:16,59.6558,1.7703826,end,,,,V,124.351746,12,124.351746,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,673.3,2021-07-12T21:22,59.65538,1.8031176,end,,,,V,124.318054,12,124.318054,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,31.892336,0921S
Data,Record,674.3,2021-07-12T21:27,59.6549,1.8359404,end,,,,V,123.99649,12,123.99649,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,20.507198,0921S
Data,Record,675.3,2021-07-12T21:33,59.65437,1.8686445,end,,,,V,124.07955,12,124.07955,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,45.224857,0921S
Data,Record,676.3,2021-07-12T21:39,59.65458,1.9013349,end,,,,V,124.09842,12,124.09842,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,677.3,2021-07-12T21:44,59.656647,1.9338294,end,,,,V,123.31324,12,123.31324,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,678.3,2021-07-12T21:50,59.65717,1.966256,end,,,,V,121.7669,12,121.7669,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,679.3,2021-07-12T21:56,59.65739,1.9990054,end,,,,V,119.77038,12,119.77038,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,680,2021-07-13T02:04,59.907543,1.9745414,end,,,,V,105.15077,12,105.15077,0.7,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,681,2021-07-13T02:09,59.90729,1.9415437,end,,,,V,113.54228,12,113.54228,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,8.656554,0921S
Data,Record,682,2021-07-13T02:15,59.907124,1.9084836,end,,,,V,104.93946,12,104.93946,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,683,2021-07-13T02:21,59.906925,1.8755203,end,,,,V,102.55357,12,102.55357,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,684,2021-07-13T02:26,59.90677,1.8424135,end,,,,V,105.00817,12,105.00817,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,685,2021-07-13T02:32,59.90666,1.8094541,end,,,,V,102.844475,12,102.844475,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,686,2021-07-13T02:38,59.906666,1.7763318,end,,,,V,106.40685,12,106.40685,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,687,2021-07-13T02:44,59.906723,1.7435752,end,,,,V,108.9125,12,108.9125,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,43.89909,0921S
Data,Record,688,2021-07-13T02:49,59.906754,1.7104505,end,,,,V,108.52941,12,108.52941,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,58.733917,0921S
Data,Record,689,2021-07-13T02:55,59.90677,1.6773609,end,,,,V,110.56312,12,110.56312,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,41.261993,0921S
Data,Record,690,2021-07-13T03:01,59.90673,1.6442908,end,,,,V,115.698326,12,115.698326,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,49.6259,0921S
Data,Record,691,2021-07-13T03:07,59.906765,1.6111916,end,,,,V,114.81884,12,114.81884,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,67.03276,0921S
Data,Record,692,2021-07-13T03:12,59.90693,1.5781595,end,,,,V,112.492615,12,112.492615,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,36.138893,0921S
Data,Record,693,2021-07-13T03:18,59.907173,1.5451044,end,,,,V,112.92777,12,112.92777,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1.81567,0921S
Data,Record,694,2021-07-13T03:24,59.90744,1.5121095,end,,,,V,113.49682,12,113.49682,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,29.594793,0921S
Data,Record,695,2021-07-13T03:29,59.90777,1.4790956,end,,,,V,113.514336,12,113.514336,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,16.605738,0921S
Data,Record,696,2021-07-13T03:35,59.90791,1.4460956,end,,,,V,111.00354,12,111.00354,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,5.271839,0921S
Data,Record,697,2021-07-13T03:41,59.907913,1.4129283,end,,,,V,109.09207,12,109.09207,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,8.929243,0921S
Data,Record,698,2021-07-13T03:47,59.903893,1.3814282,end,,,,V,110.610725,12,110.610725,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,41.51532,0921S
Data,Record,699,2021-07-13T03:53,59.892258,1.3582039,end,,,,V,110.90276,12,110.90276,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,80.117325,0921S
Data,Record,700,2021-07-13T03:58,59.88034,1.3357927,end,,,,V,109.48806,12,109.48806,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,0,0921S
Data,Record,701,2021-07-13T04:04,59.87743,1.3035295,end,,,,V,111.30784,12,111.30784,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,21.739109,0921S
Data,Record,702,2021-07-13T04:10,59.876965,1.2705876,end,,,,V,113.409424,12,113.409424,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,97.42807,0921S
Data,Record,703,2021-07-13T04:15,59.883083,1.2403198,end,,,,V,117.97242,12,117.97242,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,114.09885,0921S
Data,Record,704,2021-07-13T04:21,59.89416,1.2159988,end,,,,V,122.55718,12,122.55718,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,29.504398,0921S
Data,Record,705,2021-07-13T04:27,59.906048,1.1934702,end,,,,V,124.36424,12,124.36424,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,35.21663,0921S
Data,Record,706,2021-07-13T04:33,59.9075,1.1610101,end,,,,V,124.00911,12,124.00911,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,32.347668,0921S
Data,Record,707,2021-07-13T04:38,59.90772,1.1280978,end,,,,V,122.4697,12,122.4697,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,52.50175,0921S
Data,Record,708,2021-07-13T04:44,59.907784,1.0949897,end,,,,V,119.82231,12,119.82231,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,96.698265,0921S
Data,Record,709,2021-07-13T04:50,59.907677,1.0619556,end,,,,V,120.15538,12,120.15538,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,110.72717,0921S
Data,Record,710,2021-07-13T04:56,59.907696,1.0290152,end,,,,V,119.16551,12,119.16551,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,123.12436,0921S
Data,Record,711,2021-07-13T05:01,59.90769,0.9959004,end,,,,V,111.398766,12,111.398766,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,173.70667,0921S
Data,Record,712,2021-07-13T05:07,59.907722,0.9628098,end,,,,V,118.172516,12,118.172516,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,124.37614,0921S
Data,Record,713,2021-07-13T05:13,59.907795,0.92977285,end,,,,V,120.42898,12,120.42898,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,89.620186,0921S
Data,Record,714,2021-07-13T05:19,59.907936,0.89671373,end,,,,V,120.651306,12,120.651306,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,158.31474,0921S
Data,Record,715,2021-07-13T05:24,59.907806,0.86371195,end,,,,V,122.32542,12,122.32542,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,29.93377,0921S
Data,Record,716,2021-07-13T05:30,59.907574,0.83067286,end,,,,V,123.8518,12,123.8518,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,156.45186,0921S
Data,Record,717,2021-07-13T05:36,59.90735,0.7977022,end,,,,V,125.84391,12,125.84391,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,853.35,0921S
Data,Record,718,2021-07-13T05:41,59.90725,0.76460725,end,,,,V,128.06255,12,128.06255,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,2131.7307,0921S
Data,Record,719,2021-07-13T05:47,59.90726,0.7315119,end,,,,V,130.96695,12,130.96695,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,4046.6123,0921S
Data,Record,720,2021-07-13T05:53,59.90726,0.6984418,end,,,,V,132.7722,12,132.7722,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,206.75714,0921S
Data,Record,720.2,2021-07-13T06:44,59.908497,0.6908363,end,,,,V,133.01611,12,133.01611,0.2,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,10.909773,0921S
Data,Record,721.2,2021-07-13T06:50,59.9081,0.6577835,end,,,,V,133.85703,12,133.85703,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,932.9977,0921S
Data,Record,722.2,2021-07-13T06:55,59.90773,0.6247221,end,,,,V,134.39313,12,134.39313,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,577.05597,0921S
Data,Record,723.2,2021-07-13T07:01,59.907387,0.59176964,end,,,,V,133.69925,12,133.69925,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,627.7613,0921S
Data,Record,724.2,2021-07-13T07:07,59.907097,0.55868816,end,,,,V,130.46529,12,130.46529,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,107.64897,0921S
Data,Record,725.2,2021-07-13T07:13,59.906883,0.52574486,end,,,,V,127.25666,12,127.25666,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,661.0007,0921S
Data,Record,726.2,2021-07-13T07:18,59.90704,0.49271134,end,,,,V,123.84068,12,123.84068,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,708.56635,0921S
Data,Record,727.2,2021-07-13T07:24,59.90725,0.4596817,end,,,,V,118.46787,12,118.46787,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,135.46788,0921S
Data,Record,728.2,2021-07-13T07:30,59.907356,0.42689872,end,,,,V,113.74062,12,113.74062,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,727.27594,0921S
Data,Record,729.2,2021-07-13T07:36,59.9075,0.39385176,end,,,,V,114.14195,12,114.14195,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,69.58971,0921S
Data,Record,730.2,2021-07-13T07:41,59.907673,0.36080307,end,,,,V,115.34901,12,115.34901,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,37.620716,0921S
Data,Record,731.2,2021-07-13T07:47,59.90782,0.32785037,end,,,,V,117.4758,12,117.4758,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,26.683273,0921S
Data,Record,732.2,2021-07-13T07:53,59.907993,0.2948069,end,,,,V,126.15884,12,126.15884,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,300.76373,0921S
Data,Record,733.2,2021-07-13T07:59,59.908066,0.26180074,end,,,,V,127.05127,12,127.05127,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,76.42824,0921S
Data,Record,734.2,2021-07-13T08:04,59.908108,0.22870263,end,,,,V,128.81598,12,128.81598,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,1813.0494,0921S
Data,Record,735.2,2021-07-13T08:10,59.908134,0.19560924,end,,,,V,128.51422,12,128.51422,1,distance,nmi,-70,I1,C1,DA1,DP1,end,HER,,C,m2nmi-2,298.25305,0921S
